"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_COAGULATION","HALLMARK_COAGULATION",123,0.501370372770751,0.850010423020239,0.977022977022977,1,1,4731,"tags=32%, list=26%, signal=24%","A2m/Cfi/C9/Mep1a/C8b/Mmp3/C1rb/Fga/Dct/C8a/Mmp10/F13b/Mmp1b/Hrg/Klkb1/Cpb2/F11/Olr1/Plat/Mmp8/Apoa1/Sparc/Prss23/Tmprss6/Cfh/Plau/Plg/Serpine1/Serpinc1/Ctsk/Fn1/Masp2/C3/F10/Lrp1/F2/C1s1/C2/Htra1"
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",181,0.493776162624254,0.840083720340223,0.997002997002997,1,1,4109,"tags=20%, list=22%, signal=16%","Flnc/Irs1/Cdh6/Dsc3/Col9a1/Cdh3/Adamts5/Egfr/Adam23/Cd209b/Negr1/Cldn18/Cadm2/Cdh8/Cdsn/Cldn8/Pcdh1/Shroom2/Vcan/Lamc2/Grb7/Ppp2r2c/Nfasc/Dmp1/Cadm3/Cdh4/Acta1/Actg2/Thy1/Alox8/Lama3/Cntn1/Itga10/Col17a1/Pdzd3/Slit2"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",185,0.479017935833292,0.81514826460032,1,1,1,4803,"tags=24%, list=26%, signal=18%","C9/Scg3/Hpcal4/Gzmk/Mmp12/C1rb/L3mbtl4/Zfpm2/Cdh13/Apoa4/Cp/Klkb1/Cd55b/Kcnip2/Rasgrp1/F7/Phex/Dock4/Olr1/Plat/Mmp8/Tmprss6/Cfh/Fcnb/Plg/Serpine1/Serpinc1/Cda/Adra2b/Fn1/Ltf/C3/Il6/Pclo/Cr2/Me1/Lgals3/F10/Lrp1/F2/C1s1/C2/Cd36/Cxcl1/Cpm"
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM",107,0.477046235171043,0.807468455992155,0.991008991008991,1,1,5518,"tags=24%, list=30%, signal=17%","Aldh8a1/Cyp7a1/Serpina6/Hsd17b6/Sult1b1/Slco1a5/Dio1/Akr1d1/Abca6/Slc27a5/Apoa1/Nr1i2/Nr1h4/Abca9/Bmp6/Cyp8b1/Pipox/Hsd3b3/Rxrg/Lck/Cyp27a1/Ephx2/Abcd2/Cyp46a1/Aldh1a7/Nr0b2"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",182,0.472960269961239,0.804581453849342,0.999000999000999,1,1,5404,"tags=32%, list=30%, signal=23%","Ros1/Il12b/Ccl24/Pdpn/Mep1a/Itgb8/Bdkrb1/Ccl22/Slc7a2/Ereg/Has2/Tnfsf15/Kcnmb2/Cd55b/Rasgrp1/Adgre1/Slc1a2/Msr1/Olr1/Slc4a4/Stab1/Lamp3/Serpine1/Cd40/C5ar1/Clec5a/Met/Hrh1/Lta/Marco/Mefv/C3ar1/Cybb/Il6/Cxcl11/Nod2/Osmr/Ifitm1/Cd14/Chst2/Nlrp3/Osm/Cxcl9/Il10/Il1a/Sele/Ccl2/Cd48/Kcnj2/Il1b/Lck/Tlr3/Cxcl10/Cdkn1a/Tnfrsf9/Sgms2/Ptgir/Il2rb/Rgs16"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",183,0.469293422276161,0.798310565956963,1,1,1,4968,"tags=23%, list=27%, signal=17%","Gckr/Itih4/Vtn/Acsm1/Serpina6/Cyp17a1/Tat/Gad1/Akr1c20/Cyp4f14/Cyp1a1/Cyp2e1/Cyp2c55/Slc22a1/Hrg/Fmo1/Aox1/F11/Upb1/Slc6a12/Tyr/Lcat/Bcat1/Bcar1/Plg/Serpine1/Tdo2/Cda/Enpep/Ddc/Ces1d/Cdo1/Aldh3a1/Tgfb2/F10/Xdh/Cd36/Fbln1/Irf8/Id2/Acox2/Papss2/Cyp27a1"
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",30,0.481794181298495,0.795699438927203,0.92,1,1,5351,"tags=37%, list=29%, signal=26%","Crmp1/Unc5c/Rtn1/Hey2/Plg/Thy1/Slit1/Nrp2/Celsr1/Nrp1/Vegfa"
"HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN",137,0.461778377154284,0.783593169771737,0.997002997002997,1,1,4810,"tags=21%, list=26%, signal=16%","Scn8a/Kcnma1/Irs1/Col11a1/Ptgfr/Amph/Bdnf/Has2/Col3a1/Ddah1/Col5a2/Dlc1/Serpine1/Nfib/Dab2/Fhl2/Pparg/Met/Col1a1/Fbln5/Erbb2/Rgs4/Ltbp1/Map1b/Mmp16/Rnd3/Cdon/Pmp22/Efemp1"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",149,0.45212139634356,0.766995302286702,1,1,1,3939,"tags=11%, list=22%, signal=9%","Gad2/Cyp4a31/Rdh1/Bmpr1b/Cyp1a1/Aadat/Cidea/Inmt/Fmo1/Cel/Aoc3/Ppara/Ptprg/Aqp7/Acsm3/Tdo2/Car6"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",177,0.447184368786619,0.760926532732739,1,1,1,5116,"tags=23%, list=28%, signal=16%","Serpina3m/Npy1r/Calcr/Krt19/Serpina3k/Ccna1/Igsf1/Cyp4f14/Scube2/Agr2/Serpina5/St6galnac2/Th/Krt13/Serpina3n/Lamc2/Prss23/Pcp4/Hr/Prlr/Ret/Dhrs2/Cpe/Car12/Plxnb1/Ltf/Mapt/Frk/Celsr2/Olfm1/Cish/Mest/Fabp5/Homer2/Slc24a3/Id2/Acox2/Papss2/Dlg5/Unc13b"
