"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"mmu04120","Ubiquitin mediated proteolysis",136,-0.350985614602944,-1.76086404940494,4.09923214017123e-05,0.000834160656946592,0.000573634835722585,3598,"tags=39%, list=21%, signal=31%","229615/208650/11798/56550/216080/100763/66053/17999/99152/74153/52563/67345/11634/22201/73998/268470/17344/246710/16396/17246/11797/20437/107568/56317/22034/218793/231672/231380/69807/67615/140499/56469/63958/117146/12402/67455/22210/56228/103583/12234/106052/17237/11796/22215/235439/22346/68098/18854/66313/242521/22193/56791/22214"
"mmu04933","AGE-RAGE signaling pathway in diabetic complications",97,-0.375918048356551,-1.775150351375,0.00010553777160686,0.00193856222583128,0.0013331086939814,1515,"tags=26%, list=9%, signal=24%","16452/18798/21824/26413/18708/18754/18018/22341/12540/19353/18796/17128/12367/18803/26416/17390/19697/20848/20850/56458/20851/15894/21813/13653/12443"
"mmu05220","Chronic myeloid leukemia",75,-0.412570809812924,-1.84130101572731,0.000114864739041312,0.00197647527372593,0.00135918070399491,2919,"tags=37%, list=17%, signal=31%","13017/11652/14784/17246/11350/21812/74769/17873/20662/109880/13016/17127/20663/16151/12402/26413/18708/433759/12929/17128/20416/14013/19697/20850/12928/20851/21813/12443"
"mmu05202","Transcriptional misregulation in cancer",158,-0.321334062057188,-1.62090007220511,0.000124591564532867,0.00197647527372593,0.00135918070399491,1363,"tags=24%, list=8%, signal=22%","13207/14011/11796/16480/56312/17125/15078/433759/20732/15395/12455/209446/16409/18854/12393/214162/12151/13198/108829/80859/16599/19697/15242/16001/18516/56458/104156/18514/14048/70122/14247/17260/21813/14255/22290/16909/17268/67603"
"mmu04015","Rap1 signaling pathway",193,-0.306010520816616,-1.60916317417768,0.000122948894417258,0.00197647527372593,0.00135918070399491,1659,"tags=24%, list=10%, signal=22%","74206/11513/11848/21894/14026/18798/26413/14682/14679/14678/18708/16414/20130/223864/22341/54354/12540/11515/16822/11461/16409/19353/12929/18441/18796/16416/75292/14065/64143/51791/14174/16337/18803/26416/20469/11540/16001/215449/12928/16399/71785/21687/16590/13636/101540/11600"
"mmu04330","Notch signaling pathway",59,-0.459775816404553,-1.95794229347841,0.000130494912719402,0.00198011845822049,0.00136168604576767,3732,"tags=53%, list=22%, signal=41%","21886/13388/19668/208117/66340/13543/13017/13544/74198/59287/16396/20602/21885/270118/18223/56381/18222/13016/18129/328572/68318/54485/21888/12914/433759/17305/18128/67122/114606/21887/15205"
"mmu05135","Yersinia infection",134,-0.337199810497378,-1.68999538542871,0.000142534197450762,0.00207268478792983,0.00142534197450762,2653,"tags=34%, list=16%, signal=29%","57257/16412/14083/74769/56637/26431/215280/22034/73178/140580/20111/22324/26420/19878/11845/67771/16402/16151/11848/19303/26413/14682/320795/110651/18708/242687/19229/18018/19877/16173/18021/12540/16822/11461/18717/19353/12929/56443/110596/18803/26416/19697/18019/14281/21898/12928"
"mmu04512","ECM-receptor interaction",86,0.477212329295027,1.78069855891415,0.000151392750499367,0.00211344279697116,0.00145337040479392,3234,"tags=53%, list=19%, signal=43%","20750/16772/16774/16777/231470/12829/12835/16782/329872/12841/241226/319480/21960/12828/665033/21828/329278/16773/12833/242022/68553/15530/12839/19699/12824/21923/245026/16404/22370/12840/12842/13406/320910/64176/12491/15366/14268/109700/94111/64051/23928/75209/114249/213119/21827/16421"
"mmu04010","MAPK signaling pathway",271,-0.272475054763752,-1.47580030624271,0.000165870503235105,0.0022264925241943,0.00153111233755482,1536,"tags=19%, list=9%, signal=17%","18747/225028/224105/18749/18783/26413/19698/110651/26403/20130/56692/18018/18034/18021/17347/22341/19252/12540/26406/19353/12929/19055/58231/13198/330177/12367/14174/16337/15370/109689/26416/14013/19697/16478/319520/16001/14281/215449/13537/12928/16765/71785/21687/16177/17260/16590/13636/21813/14255/67603/11600"
"mmu04658","Th1 and Th2 cell differentiation",84,-0.388177618268782,-1.79596220960816,0.000173001690879027,0.00223620704136224,0.00153779280781358,2347,"tags=39%, list=14%, signal=34%","270118/16189/15001/12503/20846/18129/16190/26420/16151/54485/14998/16452/26413/18018/18021/18037/18128/16453/16159/19055/18761/16451/20849/16186/18803/26416/19697/18019/15979/14281/20850/15002/20851"
"mmu04640","Hematopoietic cell lineage",87,-0.385041095165725,-1.76023035879114,0.000232543082475181,0.00289848342085136,0.00199322642121584,2288,"tags=38%, list=14%, signal=33%","16189/16197/15001/12986/12977/16190/16178/12946/16402/12494/14998/14724/14934/14723/12489/12490/12505/16409/13136/16416/21673/16157/12527/13857/12484/16403/54368/16399/16177/14729/15002/16590/14255"
"mmu04814","Motor proteins",166,0.404280125104509,1.64628621376435,0.000316702906491783,0.00381135566778043,0.00262098957096648,6191,"tags=48%, list=37%, signal=30%","59310/227058/13411/17909/237806/627872/110082/17880/244281/17884/330355/56087/17882/544791/17888/22154/17879/11475/17883/17885/17922/16572/74376/69926/140781/75050/19348/667663/209737/16559/432516/668940/77579/667772/11459/17912/21956/12343/327954/16564/11468/17921/16552/16578/100502766/329421/231646/21648/71960/66196/73804/16580/16571/70218/75465/240641/100310872/381293/16574/238463/103733/22152/17906/16560/110033/229841/22145/246177/21952/59069/71924/75563/270163/16576/17916/16594/22428/17919/16551"
"mmu04071","Sphingolipid signaling pathway",124,-0.32601382093642,-1.63322307261078,0.0003348460981407,0.00389537627503681,0.0026787687851256,3199,"tags=37%, list=19%, signal=30%","18201/19052/56632/26931/21937/14360/11652/13033/20773/18806/17250/74769/51792/19054/26420/19878/235542/14674/71949/104725/227102/11848/18798/26413/14682/14679/14678/18708/18607/18754/11886/20597/19877/13611/20397/19353/18796/19211/20698/67260/26416/19697/226849/208449/66612/13609"
"mmu04670","Leukocyte transendothelial migration",101,-0.359986414341266,-1.73011749513987,0.000412306629255192,0.00464177463258265,0.00319205132326601,2653,"tags=41%, list=16%, signal=34%","57257/67268/16412/14083/74769/12741/57255/12387/22324/19878/58187/11848/19303/14679/14678/67374/18708/16414/171486/19229/19877/223864/54354/12540/11461/16409/19353/74734/64945/67938/16456/18803/83964/26416/20469/17698/17390/12385/215449/15894/69524"
"mmu04742","Taste transduction",54,0.516263915333809,1.8016136326133,0.000483620409846783,0.00527448509489148,0.00362715307385088,4423,"tags=57%, list=26%, signal=42%","12288/20269/11514/15552/20274/11418/329064/18573/20277/14394/57385/57253/387353/110886/15561/387513/57014/14399/353148/242425/20278/546729/14695/18575/244646/387341/16529/330953/15557/387340/242851"
"mmu04382","Cornified envelope formation",149,0.399893604782225,1.61185137786383,0.000634174179979426,0.00670687238826726,0.00461217585439583,4609,"tags=46%, list=27%, signal=33%","109620/16774/12829/16782/20198/18772/74591/16769/71529/12828/109052/21818/16680/225256/16682/66809/77055/223915/406223/16669/100126226/16666/386463/228677/16681/56735/94179/11686/211924/332131/12738/12836/114566/21816/13510/14027/320864/20759/74987/23801/56492/269643/16664/223917/107656/16672/13512/268482/237934/70810/18553/16687/70843/54420/12365/70061/320997/242726/99681/72930/15109/406221/12821/18601/433091/16670/16663/545975"
"mmu04919","Thyroid hormone signaling pathway",116,-0.322531355076106,-1.58051413406603,0.000723518775180937,0.00742670742759256,0.00510719135421838,2680,"tags=41%, list=16%, signal=34%","210789/26417/56421/12015/18640/17979/23797/234779/18642/16410/11465/15251/11652/17246/20182/74769/56637/20544/12387/12371/20846/18129/328572/53313/18747/26896/18749/12159/18798/26413/20502/18708/17977/18607/12914/433759/54720/18128/11461/18796/16416/17978/18803/11932/13982/56458/12443"
"mmu04130","SNARE interactions in vesicular transport",32,-0.516535979386665,-1.9034881579253,0.000745570986321803,0.0074344078350374,0.0051124867633495,4884,"tags=69%, list=29%, signal=49%","54399/22318/67023/20333/56418/53331/22317/22320/53330/53612/67474/56494/13852/58244/53611/12068/53334/56389/20908/20619/53620/22319"
"mmu00562","Inositol phosphate metabolism",74,-0.376233183668598,-1.67324485727097,0.000806804237023998,0.00782151885337154,0.00537869491349332,3653,"tags=43%, list=22%, signal=34%","217837/17772/234779/170749/52858/233011/64436/320404/104776/74769/18704/225326/83493/20975/117150/18798/17330/16330/53332/16329/219135/18717/16331/19062/18796/74302/19211/320634/18718/18803/30955/27399"
"mmu00350","Tyrosine metabolism",33,0.575120285174036,1.80704201165443,0.000864795458222226,0.00794246355051465,0.00546186605192985,5915,"tags=76%, list=35%, signal=49%","11761/17161/71724/73458/15445/213043/22018/22178/13166/11670/15233/109731/234724/13190/17319/26876/13195/71872/21823/11754/22173/14718/621603/14719/11532"
"mmu04519","Cadherin signaling",345,0.338487098325045,1.43741198317227,0.000849237668311901,0.00794246355051465,0.00546186605192985,3739,"tags=34%, list=22%, signal=27%","13800/17295/18033/109620/242894/245827/329628/243548/18772/12614/16769/270120/11994/399548/74424/109052/66922/75723/12563/21676/13507/215654/14406/16680/192140/13506/14401/209760/72821/14260/225256/53601/83767/16682/12560/211652/66809/20271/14394/77055/223915/13649/406223/16669/279653/100126226/93886/16666/12558/12556/18595/233424/16681/432516/107934/56735/216033/72088/13346/94179/12386/12565/14407/22416/110886/211924/332131/11867/216643/73173/328699/14402/114566/93877/17912/22421/12554/241201/13510/14400/320864/22419/245578/219228/14399/12564/16664/223917/26414/107656/381409/16672/21414/320865/17921/14405/320873/12006/13512/268482/22415/16842/237934/237091/70810/13409/16687/67653/70843/231646/22410/75599/21679/53883/22295/18530"
"mmu04081","Hormone signaling",156,-0.300449067949857,-1.52762090027625,0.000893351984318153,0.00799435493659066,0.0054975506727271,1679,"tags=27%, list=10%, signal=24%","14674/11513/14696/11848/54409/18747/16452/18749/18798/14682/20502/17129/14679/14678/18708/17125/11555/14600/223864/22355/11515/53945/72674/14702/18796/17128/16416/16337/13857/17203/13982/16001/20848/20850/230103/16867/384783/20851/66066/19091/20606/17480"
"mmu05418","Fluid shear stress and atherosclerosis",134,-0.311822998024447,-1.56281056906454,0.000922359619442551,0.00804758767963626,0.00553415771665531,3085,"tags=34%, list=18%, signal=28%","16476/18591/14862/21937/108079/22218/11652/23938/14083/74769/16598/12387/17258/16800/14866/26420/16178/105787/13039/16151/12168/11848/15368/12159/21824/18708/14860/19252/11461/18412/19353/14871/16416/103140/26416/17390/19697/12390/14863/14281/16399/16177/17260/15894/20971/20969"
"mmu04310","Wnt signaling pathway",153,-0.296843517541131,-1.52462306599972,0.0010476388844254,0.00891770660157233,0.00613252029907553,3097,"tags=35%, list=18%, signal=29%","12322/16476/13543/13017/13544/14367/12445/19058/14366/219158/11789/21885/20437/56637/14283/12387/13016/14371/26564/26420/19878/54630/21372/20317/16974/328572/17127/11848/18747/18749/18798/21888/103583/12234/12914/20377/18018/18021/93759/21416/14368/14370/19353/20187/19055/18796/17128/114606/21887/108058/494504/18019/12443"
"mmu04062","Chemokine signaling pathway",166,-0.292442088756626,-1.49650096328721,0.00116786411488667,0.00970439466893921,0.00667350922792381,2700,"tags=32%, list=16%, signal=27%","14784/20301/57257/14083/74769/56637/20662/109880/20312/140580/20846/22324/19878/20663/16151/94176/11513/14696/11848/18747/16452/18749/18798/19303/26413/20310/14682/277360/14679/14678/18708/19229/19877/17096/12540/11515/16453/19353/12929/14702/18796/20416/18803/109689/19697/20848/30955/215449/12928/12769/56744/20851/66066"
"mmu02010","ABC transporters",49,0.504630168692288,1.74097907513252,0.00144138573660197,0.0116986888854439,0.00804494364615053,1365,"tags=33%, list=8%, signal=30%","20928/381072/74591/20927/27409/76184/27413/320631/27421/217258/12780/233810/67928/244562/77706/56325"
"mmu00590","Arachidonic acid metabolism",73,0.451216882007412,1.64557232950624,0.00175758002359745,0.0139408051871706,0.00958680012871334,5373,"tags=68%, list=32%, signal=47%","16993/271844/66350/665270/243881/329502/26565/72303/13090/69888/18782/13094/13118/13119/666168/100043108/435802/107141/11686/100040843/78390/433247/13098/277753/13099/11688/23801/13088/13095/242546/69836/230459/230639/13106/545288/226105/26971/72082/11685/404195/18784/13097/71519/665095/14598/13850/56351/232889/19223/18778"
"mmu04668","TNF signaling pathway",115,-0.302390357082011,-1.47699284642982,0.0018552459610931,0.0140756704439455,0.00967954414483357,2841,"tags=33%, list=17%, signal=28%","11652/19225/69601/16396/12912/11797/74769/56613/12913/20312/12977/26420/11909/16151/21929/16362/12051/26413/20310/208647/12369/18708/11796/13650/12633/22341/22033/16168/67457/16477/12367/15953/26416/19697/17387/14281/21938/15894"
"mmu04530","Tight junction",143,-0.291554349005983,-1.46876640927258,0.00181821174579633,0.0140756704439455,0.00967954414483357,3345,"tags=36%, list=20%, signal=29%","17999/17886/11465/22323/224912/19052/16476/19082/108079/192786/16897/217325/17274/67268/16412/12741/51792/57255/16800/26420/19878/58187/105787/67771/23859/11848/18747/108099/102098/18749/17904/67374/18754/235442/19079/72065/19877/12540/11461/19353/56443/15163/13043/53310/56332/64945/67938/16456/83964/17698/12443"
"mmu04150","mTOR signaling pathway",141,-0.297554936940147,-1.50534535491727,0.00198889455114903,0.0147685999649151,0.0101560572824631,3210,"tags=33%, list=19%, signal=27%","66237/245670/67046/21937/13543/108079/13544/14367/11652/20104/14784/14366/29869/74769/56637/56430/20662/109880/20111/14371/108664/14245/216805/105787/16974/20663/11848/11973/75425/26413/110651/18708/18607/11964/56692/78757/20393/11966/14368/14370/22241/19211/97998/16337/16001/14783"
"mmu04390","Hippo signaling pathway",137,-0.292871831299411,-1.46670173904842,0.00211091113525728,0.0153480830459331,0.0105545556762864,2996,"tags=36%, list=18%, signal=30%","22630/19047/27373/11465/19052/13543/13544/14367/16897/12445/217325/14366/21812/11797/11789/51792/56637/12387/29806/14371/68473/97064/104318/17127/12168/23859/22629/12159/103583/12234/11796/16414/54401/19046/319710/17125/21416/11461/14368/14370/22631/17128/50523/232157/53310/12385/21813/17131/12443"
"mmu05150","Staphylococcus aureus infection",67,0.454595697444029,1.64992247668036,0.00215796499037218,0.0153699955436713,0.0105696244426393,4932,"tags=63%, list=29%, signal=44%","12628/14961/14969/20345/225256/12630/15139/66809/17174/15000/317677/16669/16666/14130/94179/18815/211924/667277/16415/13510/13215/320864/14289/16664/14960/107656/17175/16672/12267/268482/237934/70810/70843/12266/16153/406221/12273/16670/16663/12263/14129/14294"
"mmu04518","Integrin signaling",148,0.384738357769741,1.55062437202593,0.002354967952239,0.0158054579871425,0.0108690828564877,3235,"tags=37%, list=19%, signal=30%","20750/17295/16772/16407/16774/16777/231470/12829/12835/16782/241639/329872/12841/241226/319480/21960/12828/665033/21828/329278/22339/16773/12833/242022/68553/12839/19699/12824/21923/18707/70549/245026/16404/22370/12840/12842/13406/320910/13649/18595/286940/14268/109700/14118/14254/218952/16415/23928/14161/114249/110135/213119/21827/16421/18654"
"mmu04722","Neurotrophin signaling pathway",116,-0.303640058311453,-1.4879403080567,0.00231453822858593,0.0158054579871425,0.0108690828564877,3844,"tags=44%, list=23%, signal=34%","26417/20399/26400/26419/12015/23797/12314/77480/234779/73086/18035/72843/12322/16476/11652/23938/14784/11350/65020/74769/56637/22034/20662/109880/20111/26420/20663/11848/327826/26413/110651/18708/18607/16923/18037/12540/26406/11857/19353/12929/14388/20416/108058/94275/18803/26416/19697/20661/73914/215449/12928"
"mmu05200","Pathways in cancer",491,-0.212831892162267,-1.24345829301103,0.00234762562009784,0.0158054579871425,0.0108690828564877,2760,"tags=27%, list=16%, signal=23%","18806/12445/14745/19219/14784/26462/17246/11350/14366/16412/21812/11797/20182/11789/14083/74769/50493/56637/22034/17873/20662/12387/16189/20683/16197/109880/12371/24069/15976/12986/13016/14866/20846/14371/18129/16190/26420/15234/19878/16974/328572/17127/20663/16151/14674/54485/12402/269608/11513/14696/11848/15368/69635/18747/16452/18749/12159/18798/26413/22032/14682/19218/14679/14678/12369/18708/17977/11796/14860/16480/12914/433759/18034/22346/19877/15975/22341/54354/12540/11515/18128/21416/16453/14368/14370/19353/18854/14871/16159/12929/14702/22033/18796/17128/19211/103140/16168/58231/14065/16451/12367/218772/64143/20849/108058/14174/13857/16186/18803/23871/17390/27057/14013/19697/12385/16403/14863/13982/16001/15979/14281/20848/20850/56458/12928/16399/15205/20851/16590/21813/14255/66066/12443"
"mmu04710","Circadian rhythm",32,-0.482203085282999,-1.77696791546081,0.00282239108320399,0.0182747281189409,0.0125671482766356,3276,"tags=50%, list=19%, signal=40%","27373/19082/108079/12912/105787/104318/108099/103583/353187/12234/19079/19883/19885/18628/50789/18626"
"mmu04726","Serotonergic synapse",118,0.403270236604908,1.57326128022995,0.002827608362243,0.0182747281189409,0.0125671482766356,4380,"tags=51%, list=26%, signal=38%","14688/12288/271844/17161/224129/15552/329502/54652/14401/15567/21990/12289/72303/12292/216343/16522/69888/14681/18752/109731/100043108/380997/107141/13101/11686/15561/78390/433247/15562/13098/14402/13099/14706/14400/11688/57014/13105/15566/13095/242546/14699/230459/81906/15563/16524/545288/14695/226105/223706/15559/12287/15564/72082/13195/11685/404195/140492/13097/15560/15557"
"mmu04070","Phosphatidylinositol signaling system",89,-0.327922317014999,-1.52554328156173,0.00294898012267061,0.0187126193238554,0.0128682768989263,3664,"tags=38%, list=22%, signal=30%","12314/217837/17772/234779/170749/52858/13139/233011/110911/64436/320404/74769/18704/225326/74596/83493/20975/117150/18798/18708/16330/53332/16329/219135/18717/16331/110197/18796/74302/19211/320634/18718/18803/27399"
"mmu04962","Vasopressin-regulated water reabsorption",40,-0.42921254431977,-1.67559300249931,0.00306259630858399,0.0190865377088538,0.0131254127510742,2186,"tags=30%, list=13%, signal=26%","12912/12913/271457/18747/18749/208647/11515/234663/11857/19344/53869/19326"
"mmu04380","Osteoclast differentiation",124,-0.289163272897074,-1.44861382775319,0.00337549550150893,0.0206675075443266,0.0142126126379323,2850,"tags=34%, list=17%, signal=28%","14360/11652/19058/14784/12912/21812/74769/14283/22034/17060/15976/12977/20846/26420/16151/53313/26413/19698/19261/18708/18018/18034/15975/16822/18412/19353/100201/20963/19055/16416/16477/16451/14284/26416/14282/19697/18019/16478/15979/14281/16177/21813"
"mmu04662","B cell receptor signaling pathway",75,-0.352621748064223,-1.57374871763857,0.0035038823321191,0.0207263548120265,0.0142530806730268,2841,"tags=40%, list=17%, signal=33%","11652/19058/14784/57257/74769/56637/242248/20662/17060/22324/83490/20663/16151/12517/26413/18708/15985/18018/17096/18021/18037/16331/19353/20963/19055/26377/19697/18019/14281/12520"
